duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2,1.0,1.0,0.0,0.0,0.01,0.06,0.0,20,2,0.1,0.25,0.05,0.0,0.3,1.0,0.05,0.0,neptune
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,67,2,0.01,1.0,0.01,1.0,0.0,0.0,0.91,1.0,ipsweep
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,8,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,8,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,1,0.06,0.0,0.93,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.09,0.0,0.91,1.0,satan
0,tcp,http,SF,216,280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
1995,udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.4,0.6,0.0,255,2,0.01,0.84,1.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,3,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune
0,tcp,http,SF,369,1398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,ftp_data,SF,10044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,125,85,0.3,0.02,0.3,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,231,479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38,133,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,191,887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,smtp,SF,130,238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,112,11,0.1,0.63,0.01,0.0,0.0,0.0,0.6,0.0,normal
0,tcp,http,SF,262,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,238,5423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56,255,1.0,0.0,0.02,0.06,0.0,0.01,0.0,0.0,normal
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,1.0,1.0,0.0,0.0,0.19,0.15,0.0,255,58,0.23,0.03,0.0,0.0,1.0,1.0,0.0,0.0,neptune
0,tcp,http,SF,232,2180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
1,tcp,whois,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2,0.69,0.5,0.31,0.5,0.01,0.39,0.0,255,2,0.01,0.24,0.63,0.0,0.44,0.5,0.2,0.5,portsweep
0,tcp,http,SF,325,870,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,10,1.0,1.0,0.0,0.0,0.05,0.07,0.0,255,12,0.05,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12,253,1.0,0.0,0.08,0.15,0.0,0.0,1.0,1.0,normal
0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0.0,0.0,0.0,0.0,1.0,0.0,0.24,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,courier,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,7,0.0,0.0,1.0,1.0,0.07,0.07,0.0,255,7,0.03,0.05,0.0,0.0,0.0,0.0,1.0,1.0,neptune
0,tcp,smtp,SF,1721,388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,141,174,0.53,0.03,0.01,0.01,0.01,0.0,0.05,0.0,normal
0,tcp,ftp_data,SF,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,210,62,0.3,0.03,0.3,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,225,788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,200,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,normal
23,tcp,ftp,SF,237,771,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,35,9,0.26,0.11,0.03,0.0,0.0,0.0,0.0,0.0,normal
0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67,67,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,smurf
0,tcp,kshell,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,20,1.0,1.0,0.0,0.0,0.15,0.05,0.0,255,20,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune
0,tcp,http,S1,235,28746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,67,251,1.0,0.0,0.01,0.09,0.01,0.0,0.99,0.99,normal
0,tcp,http,SF,221,354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,34,0.0,0.0,0.0,0.0,1.0,0.0,0.06,108,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,normal
0,udp,domain_u,SF,33,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,242,0.95,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,netbios_dgm,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,22,1.0,1.0,0.0,0.0,0.2,0.05,0.0,255,22,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,neptune
0,tcp,http,SF,318,4214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,209,957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,42,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,10,1.0,1.0,0.0,0.0,0.1,0.06,0.0,255,33,0.13,0.05,0.0,0.0,1.0,1.0,0.0,0.0,neptune
0,tcp,auth,SF,9,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93,3,0.01,0.05,0.01,0.67,0.0,0.0,0.0,0.0,normal
3,tcp,smtp,SF,1657,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38,15,0.39,0.11,0.03,0.0,0.0,0.0,0.0,0.0,normal
539,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,portsweep
0,tcp,http,SF,303,1075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,243,0.95,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,ftp_data,SF,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46,2,0.04,0.09,0.04,0.0,0.0,0.0,0.0,0.0,normal
0,udp,domain_u,SF,37,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,1.0,0.0,0.38,42,26,0.62,0.07,0.02,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0.14,1.0,0.0,0.29,129,129,1.0,0.0,0.01,0.0,0.0,0.0,0.05,0.05,back
0,tcp,http,SF,308,885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,17,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
1,tcp,pop_3,SF,48,251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1,0.0,0.02,0.0,0.0,0.0,0.0,0.85,0.0,normal
0,icmp,urp_i,SF,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.2,0.4,0.0,255,14,0.05,0.01,0.05,0.0,0.0,0.0,0.0,0.0,normal
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,144,0.56,0.04,0.56,0.0,0.0,0.0,0.0,0.0,smurf
0,udp,private,SF,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,0.0,0.0,0.0,0.0,0.48,0.12,0.0,255,12,0.05,0.82,0.19,0.0,0.16,0.0,0.65,0.0,satan
